movieId,title,genres,rate
3481,High Fidelity ,Comedy,3.9
3482,Price of Glory ,Drama,3.0
3485,Autopsy (Macchie Solari) ,Horror,1.5
3486,Devil Girl From Mars ,Sci-Fi,3.1
3489,Hook ,Adventure|Fantasy,3.0
3490,Horror Express ,Horror,2.6
3491,My Chauffeur ,Comedy,2.9
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) ,Horror,1.0
3494,True Grit ,Adventure|Western,3.7
3495,Roadside Prophets ,Comedy|Drama,3.8
3496,Madame Sousatzka ,Drama,3.2
3497,Max Dugan Returns ,Comedy,3.1
3498,Midnight Express ,Drama,4.0
3499,Misery ,Horror,3.8
3500,Mr. Saturday Night ,Comedy|Drama,2.7
3501,Murphy's Romance ,Comedy|Romance,3.5
3502,My Life ,Drama,3.5
3503,Solaris (Solyaris) ,Drama|Sci-Fi,3.5
3504,Network ,Comedy|Drama,4.0
3505,No Way Out ,Thriller,3.9
3506,North Dallas Forty ,Comedy|Drama,3.4
3509,Black and White ,Drama,2.8
3510,Frequency ,Drama|Thriller,3.8
3511,Ready to Rumble ,Comedy,2.6
3512,Return to Me ,Drama|Romance,3.7
3513,Rules of Engagement ,Drama|Thriller,3.3
3514,Joe Gould's Secret ,Drama,3.2
3515,Me Myself I ,Comedy,3.2
3519,Force 10 from Navarone ,Action|War,3.3
3520,How to Stuff a Wild Bikini ,Comedy,2.6
3521,Mystery Train ,Comedy|Crime|Drama,3.9
3522,Sacco and Vanzetti (Sacco e Vanzetti) ,Drama,4.0
3523,Taffin ,Action|Thriller,3.1
3524,Arthur ,Comedy|Romance,3.4
3525,Bachelor Party ,Comedy,3.1
3526,Parenthood ,Comedy|Drama,3.8
3527,Predator ,Action|Sci-Fi|Thriller,3.7
3530,Smoking/No Smoking ,Comedy,4.0
3531,All the Vermeers in New York ,Comedy|Drama|Romance,3.0
3532,Freedom for Us (À nous la liberté ) ,Comedy,3.8
3534,28 Days ,Comedy,3.1
3535,American Psycho ,Comedy|Horror|Thriller,3.2
3536,Keeping the Faith ,Comedy|Romance,3.7
3537,Where the Money Is ,Comedy|Drama,3.3
3538,East is East ,Comedy,3.7
3540,Passion of Mind ,Romance|Thriller,2.8
3541,Third World Cop ,Action,0.0
3542,Coming Apart ,Drama,3.0
3543,Diner ,Comedy|Drama,3.9
3544,Shakes the Clown ,Comedy,2.9
3545,Cabaret ,Musical|War,3.9
3546,What Ever Happened to Baby Jane? ,Drama|Thriller,3.7
3547,Prick Up Your Ears ,Drama,3.8
3548,Auntie Mame ,Comedy|Drama,3.8
3549,Guys and Dolls ,Musical,3.8
3551,Marathon Man ,Thriller,3.9
3552,Caddyshack ,Comedy,3.8
3553,Gossip ,Drama|Thriller,2.8
3554,Love and Basketball ,Drama|Romance,3.5
3555,U-571 ,Action|Thriller,3.5
3557,Jennifer 8 ,Thriller,2.9
3559,Limelight ,Drama,3.7
3560,Phantom Love (Ai No Borei) ,Drama,0.0
3561,Stacy's Knights ,Drama,0.0
3562,Committed ,Comedy|Drama,3.0
3565,Where the Heart Is ,Comedy|Drama,3.3
3567,Bossa Nova ,Comedy,3.4
3568,Smiling Fish and Goat on Fire ,Drama,3.3
3571,Time Code ,Drama,3.4
3572,Carnosaur ,Horror|Sci-Fi,1.7
3573,Carnosaur 2 ,Horror|Sci-Fi,1.5
3575,Defying Gravity ,Drama,3.3
3577,Two Moon Juction ,Drama,2.6
3578,Gladiator ,Action|Drama,4.1
3579,I Dreamed of Africa ,Drama,2.5
3580,Up at the Villa ,Drama,3.1
3581,Human Traffic ,Drama,2.8
3583,Black Tights (Les Collants Noirs) ,Drama,0.0
3584,Breathless ,Action|Drama|Romance|Thriller,2.8
3587,Inferno ,Horror,3.0
3591,Mr. Mom ,Comedy|Drama,3.4
3592,Time Masters (Les Maîtres du Temps) ,Animation|Sci-Fi,2.5
3593,Battlefield Earth ,Action|Sci-Fi,1.6
3594,Center Stage ,Drama,3.3
3595,Held Up ,Comedy,3.0
3596,Screwed ,Comedy,2.5
3597,Whipped ,Comedy,2.7
3598,Hamlet ,Drama,3.5
3599,Anchors Aweigh ,Comedy|Musical,3.6
3600,Blue Hawaii ,Comedy|Musical,2.8
3602,G. I. Blues ,Musical,3.0
3604,Gypsy ,Musical,3.7
3605,King Creole ,Drama|Musical,3.1
3606,On the Town ,Musical,3.9
3607,One Little Indian ,Comedy|Drama|Western,5.0
3608,Pee-wee's Big Adventure ,Comedy,3.4
3609,Regret to Inform ,Documentary,4.0
3610,Roustabout ,Musical,2.5
3611,Saludos Amigos ,Animation|Children's|Comedy,3.1
3613,Things Change ,Comedy,3.8
3614,Honeymoon in Vegas ,Comedy|Romance,3.2
3615,Dinosaur ,Animation|Children's,3.2
3616,Loser ,Comedy|Romance,2.5
3617,Road Trip ,Comedy,3.3
3618,Small Time Crooks ,Comedy,3.4
3621,Possession ,Drama|Horror,1.7
3624,Shanghai Noon ,Action,3.7
3625,Better Living Through Circuitry ,Documentary,3.8
3626,8 1/2 Women ,Comedy,2.5
3627,Carnival of Souls ,Horror|Thriller,3.5
3628,Flying Tigers ,Action|Drama|War,3.4
3631,It's in the Water ,Comedy,2.7
3632,Monsieur Verdoux ,Comedy,3.6
3633,On Her Majesty's Secret Service ,Action,3.5
3634,Seven Days in May ,Thriller,4.3
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) ,Drama,2.8
3637,Vagabond (Sans toit ni loi) ,Drama,4.0
3638,Moonraker ,Action|Romance|Sci-Fi,3.2
3642,In Old California ,Western,3.1
3644,Dark Command ,Western,3.4
3645,Cleo From 5 to 7 (Cléo de 5 à 7) ,Drama,3.6
3646,Big Momma's House ,Comedy,2.4
3647,Running Free ,Drama,4.0
3649,American Gigolo ,Drama,3.2
3650,Anguish (Angustia) ,Horror,0.0
3652,City of the Living Dead (Paura nella città dei morti viventi) ,Horror,3.0
3655,Blow-Out (La Grande Bouffe) ,Drama,3.8
3656,Lured ,Crime,5.0
3657,Pandora and the Flying Dutchman ,Drama,3.7
3658,Quatermass and the Pit ,Sci-Fi,3.7
3659,Quatermass II ,Sci-Fi|Thriller,3.2
3660,Puppet Master ,Horror|Sci-Fi|Thriller,2.9
3661,Puppet Master II ,Horror|Sci-Fi|Thriller,2.2
3663,Puppet Master 4 ,Horror|Sci-Fi|Thriller,1.9
3665,Curse of the Puppet Master ,Horror|Sci-Fi|Thriller,1.7
3666,Retro Puppetmaster ,Horror|Sci-Fi|Thriller,1.7
3667,Rent-A-Cop ,Action|Comedy,1.9
3668,Romeo and Juliet ,Drama|Romance,3.9
3669,Stay Tuned ,Comedy,2.4
3671,Blazing Saddles ,Comedy|Western,4.0
3672,Benji ,Adventure|Children's,3.0
3673,Benji the Hunted ,Adventure|Children's,2.3
3674,For the Love of Benji ,Adventure|Children's,2.6
3675,White Christmas ,Musical,3.8
3676,Eraserhead ,Drama|Horror,3.5
3677,Baraka ,Documentary,3.9
3681,For a Few Dollars More ,Western,3.9
3682,Magnum Force ,Western,3.7
3683,Blood Simple ,Drama|Film-Noir,4.2
3685,Prizzi's Honor ,Comedy|Drama|Romance,3.6
3686,Flatliners ,Thriller,3.3
3687,Light Years ,Sci-Fi,2.0
3688,Porky's ,Comedy,2.7
3690,Porky's Revenge ,Comedy,2.0
3691,Private School ,Comedy,2.6
3692,Class of Nuke 'Em High ,Comedy|Horror,2.3
3696,Night of the Creeps ,Comedy|Horror|Sci-Fi,2.6
3697,Predator 2 ,Action|Sci-Fi|Thriller,2.9
3699,Starman ,Adventure|Drama|Romance|Sci-Fi,3.5
3701,Alien Nation ,Crime|Drama|Sci-Fi,3.2
3702,Mad Max ,Action|Sci-Fi,3.7
3703,Mad Max 2 (a.k.a. The Road Warrior) ,Action|Sci-Fi,3.7
3704,Mad Max Beyond Thunderdome ,Action|Sci-Fi,3.2
3705,Bird on a Wire ,Action|Adventure|Romance|Thriller,2.6
3706,Angel Heart ,Film-Noir|Mystery|Thriller,3.4
3707,Nine 1/2 Weeks ,Drama,3.1
3708,Firestarter ,Horror|Thriller,3.0
3709,Sleepwalkers ,Horror,2.4
3710,Action Jackson ,Action|Comedy,2.3
3711,Sarafina! ,Drama,3.2
3712,Soapdish ,Comedy,3.2
3714,Clara's Heart ,Drama,3.1
3715,Burglar ,Comedy,2.5
3716,Fatal Beauty ,Action|Crime,2.4
3717,Gone in 60 Seconds ,Action|Crime,3.0
3718,American Pimp ,Documentary,3.3
3719,Love's Labour's Lost ,Comedy|Romance,3.0
3720,Sunshine ,Drama,3.7
3721,Trixie ,Comedy,2.6
3722,Live Virgin ,Comedy,2.0
3723,Hamlet ,Drama,3.7
3724,Coming Home ,Drama|War,3.7
3725,American Pop ,Animation|Musical,3.1
3726,Assault on Precinct 13 ,Action|Thriller,3.6
3727,Near Dark ,Comedy|Horror,3.7
3728,One False Move ,Thriller,4.0
3729,Shaft ,Action|Crime,3.4
3731,Cutter's Way ,Drama|Thriller,3.4
3734,Prince of the City ,Drama,3.5
3735,Serpico ,Crime|Drama,4.0
3737,Lonely Are the Brave ,Drama|Western,4.0
3739,Trouble in Paradise ,Comedy|Romance,4.0
3740,Big Trouble in Little China ,Action|Comedy,3.4
3741,Badlands ,Crime|Drama,4.1
3743,Boys and Girls ,Comedy|Romance,2.6
3744,Shaft ,Action|Crime,3.2
3745,Titan A.E. ,Adventure|Animation|Sci-Fi,3.4
3746,Butterfly (La Lengua de las Mariposas) ,Drama|War,3.9
3747,Jesus' Son ,Drama,3.8
3749,Time Regained (Le Temps Retrouvé) ,Drama,3.1
3750,Boricua's Bond ,Drama,0.0
3751,Chicken Run ,Animation|Children's|Comedy,3.9
3757,Asylum ,Horror,2.8
3758,Communion ,Drama|Sci-Fi|Thriller,2.8
3759,Fun and Fancy Free ,Animation|Children's|Musical,3.3
3762,Daughter of Dr. Jeckyll ,Horror,1.3
3763,F/X ,Action|Crime|Thriller,3.6
3764,F/X 2 ,Action|Crime|Thriller,2.6
3766,Missing in Action ,Action|War,2.5
3767,Missing in Action 2, Action|War,2.1
3768, Missing in Action III ,Action|War,2.2
3769,Thunderbolt and Lightfoot ,Action,3.4
3770,Dreamscape ,Adventure|Crime|Sci-Fi|Thriller,3.5
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) ,Horror,1.7
3773,House Party ,Comedy,2.8
3774,House Party 2 ,Comedy,2.0
3775,Make Mine Music ,Animation|Children's|Musical,3.2
3776,Melody Time ,Animation|Children's|Musical,3.3
3777,Nekromantik ,Comedy|Horror,2.2
3778,On Our Merry Way ,Comedy|Drama,2.8
3779,Project Moon Base ,Sci-Fi,3.0
3780,Rocketship X-M ,Sci-Fi,3.1
3781,Shaft in Africa ,Action|Crime,2.6
3782,Shaft's Big Score! ,Action|Crime,2.7
3783,Croupier ,Crime|Drama,4.0
3785,Scary Movie ,Comedy|Horror,3.0
3786,But I'm a Cheerleader ,Comedy,3.2
3787,Shower (Xizhao) ,Comedy,3.9
3788,Blowup ,Drama|Mystery,3.8
3790,Groove ,Drama,3.4
3791,Footloose ,Drama,3.1
3792,Duel in the Sun ,Western,3.6
3793,X-Men ,Action|Sci-Fi,3.8
3794,Chuck & Buck ,Comedy|Drama,3.3
3798,What Lies Beneath ,Thriller,3.3
3799,Pokémon the Movie 2000 ,Animation|Children's,1.6
3800,Criminal Lovers (Les Amants Criminels) ,Drama|Romance,2.3
3801,Anatomy of a Murder ,Drama|Mystery,4.2
3802,Freejack ,Action|Sci-Fi,2.4
3803,Greaser's Palace ,Drama,3.6
3804,H.O.T.S. ,Comedy,2.5
3805,Knightriders ,Action|Adventure|Drama,2.8
3806,MacKenna's Gold ,Western,3.3
3807,Sinbad and the Eye of the Tiger ,Action|Adventure,3.3
3808,Two Women (La Ciociara) ,Drama|War,4.0
3809,What About Bob? ,Comedy,3.4
3810,White Sands ,Drama|Thriller,3.1
3811,Breaker Morant ,Drama|War,4.1
3812,Everything You Always Wanted to Know About Sex ,Comedy,3.6
3813,Interiors ,Drama,3.3
3814,Love and Death ,Comedy,4.0
3818,Pot O' Gold ,Comedy|Musical,2.4
3819,Tampopo ,Comedy,4.0
3820,Thomas and the Magic Railroad ,Children's,1.8
3823,Wonderland ,Drama,3.6
3824,Autumn in New York ,Drama|Romance,2.1
3825,Coyote Ugly ,Drama,2.8
3826,Hollow Man ,Horror|Sci-Fi|Thriller,2.5
3827,Space Cowboys ,Action|Sci-Fi,3.4
3828,Better Living ,Comedy,2.5
3829,Mad About Mambo ,Comedy|Romance,0.0
3830,Psycho Beach Party ,Comedy|Horror|Thriller,2.9
3831,Saving Grace ,Comedy,3.7
3834,Bronco Billy ,Adventure|Drama|Romance,2.8
3836,Kelly's Heroes ,Action|Comedy|War,3.9
3837,Phantasm II ,Horror,2.9
3840,Pumpkinhead ,Horror,2.5
3841,Air America ,Action|Comedy,2.8
3842,Make Them Die Slowly (Cannibal Ferox) ,Horror,3.0
3843,Sleepaway Camp ,Horror,2.6
3844,Steel Magnolias ,Drama,3.6
3846,Easy Money ,Comedy,3.1
3848,Silent Fall ,Drama|Thriller,3.1
3850,Whatever Happened to Aunt Alice? ,Crime|Thriller,2.9
3851,I'm the One That I Want ,Comedy,4.0
3854,Aimée & Jaguar ,Drama|Romance,3.6
3856,Autumn Heart ,Drama,0.0
3857,Bless the Child ,Thriller,2.7
3858,Cecil B. Demented ,Comedy,3.2
3862,About Adam ,Comedy,3.1
3864,Godzilla 2000 (Gojira ni-sen mireniamu) ,Action|Adventure|Sci-Fi,2.7
3866,Sunset Strip ,Comedy,3.2
3867,All the Rage (a.k.a. It's the Rage) ,Drama,3.3
3870,Our Town ,Drama,3.9
3871,Shane ,Drama|Western,3.8
3873,Cat Ballou ,Comedy|Western,3.7
3876,Jerry & Tom ,Drama,2.0
3877,Supergirl ,Action|Adventure|Fantasy,2.0
3881,Bittersweet Motel ,Documentary,5.0
3882,Bring It On ,Comedy,3.3
3883,Catfish in Black Bean Sauce ,Comedy|Drama,2.7
3885,Love & Sex ,Comedy|Romance,3.1
3886,Steal This Movie! ,Drama,3.0
3887,Went to Coney Island on a Mission From God... Be Back by Five ,Drama,3.0
3888,Skipped Parts ,Drama|Romance,4.5
3890,Back Stage ,Documentary,3.0
3891,Turn It Up ,Crime|Drama,1.7
3892,Anatomy (Anatomie) ,Horror,2.7
3893,Nurse Betty ,Comedy|Thriller,3.5
3894,Solas ,Drama,3.2
3897,Almost Famous ,Comedy|Drama,4.2
3898,Bait ,Action|Comedy,2.7
3899,Circus ,Comedy,1.7
3900,Crime and Punishment in Suburbia ,Comedy|Drama,2.8
3901,Duets ,Comedy|Drama,2.7
3902,Goya in Bordeaux (Goya en Bodeos) ,Drama,3.1
3903,Urbania ,Drama,3.5
3906,Under Suspicion ,Crime,3.2
3909,Woman on Top ,Comedy|Romance,2.7
3910,Dancer in the Dark ,Drama|Musical,3.8
3911,Best in Show ,Comedy,4.1
3912,Beautiful ,Comedy|Drama,2.3
3913,Barenaked in America ,Documentary,2.9
3915,Girlfight ,Drama,3.5
3916,Remember the Titans ,Drama,3.9
3917,Hellraiser ,Horror,3.1
3921,Beach Party ,Comedy,2.6
3922,Bikini Beach ,Comedy,2.6
3923,Return of the Fly ,Horror|Sci-Fi,2.6
3924,Pajama Party ,Comedy,2.9
3925,Stranger Than Paradise ,Comedy,3.9
3926,Voyage to the Bottom of the Sea ,Adventure|Sci-Fi,3.4
3927,Fantastic Voyage ,Adventure|Sci-Fi,3.6
3928,Abbott and Costello Meet Frankenstein ,Comedy|Horror,3.4
3934,Kronos ,Sci-Fi,3.0
3935,Kronos ,Horror,3.0
3937,Runaway ,Sci-Fi|Thriller,2.9
3941,Sorority House Massacre ,Horror,2.0
3942,Sorority House Massacre II ,Horror,1.8
3943,Bamboozled ,Comedy,3.1
3944,Bootmen ,Comedy|Drama,2.1
3946,Get Carter ,Action|Drama|Thriller,2.3
3947,Get Carter ,Thriller,3.5
3948,Meet the Parents ,Comedy,3.6
3949,Requiem for a Dream ,Drama,4.1
3950,Tigerland ,Drama,3.7
3951,Two Family House ,Drama,3.9
2879,Operation Condor (Feiying gaiwak) ,Action|Adventure|Comedy,3.5
2880,Operation Condor 2 (Longxiong hudi) ,Action|Adventure|Comedy,3.5
2881,Double Jeopardy ,Action|Thriller,3.2
2882,Jakob the Liar ,Drama,2.8
2883,Mumford ,Comedy,3.5
2884,Dog Park ,Comedy|Romance,2.6
2885,Guinevere ,Drama|Romance,3.4
2887,Simon Sez ,Drama,2.2
2888,Drive Me Crazy ,Comedy|Romance,2.8
2890,Three Kings ,Drama|War,3.8
2892,New Rose Hotel ,Action|Drama,2.5
